id,brand,base_model,model_mode,year,condition,mileage_km,has_aftermarket_mods,body_type,seats,doors,drivetrain,origin,exterior_color,city,seller_name,post_date,website,price_vnd
112,VinFast,VF8,VF8 Plus AWD,2023.0,New,47801.0,False,Sedan,5.0,4.0,RFD - Dẫn động cầu sau,Nhập khẩu,Đỏ,Hà Nội,Mr Mạnh,2026-06-22,bonbanh.com,1699000000.0
113,VinFast,VF8,VF8 Plus AWD,2022.0,Used,19000.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Xanh,phường Nông Trang Phú Thọ,GF Phú Thọ,2026-06-22,bonbanh.com,246000000.0
114,VinFast,VF3,VF3 Plus,2025.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Xanh,Tp.Thủ Đức TP HCM,Vinfast Đông Sài Gòn,2026-06-22,bonbanh.com,422000000.0
115,Volvo,EC40 Ultra,EC40 Ultra,2025.0,Used,65000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Bạc,Hà Nội,Ô Tô Thủ Đô,2026-06-22,bonbanh.com,665000000.0
116,VinFast,VF9,VF9 Plus 7S,2026.0,New,0.0,False,MPV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đen,Hà Nội,Vinfast HTA Hai Bà Trưng,2026-06-22,bonbanh.com,705000000.0
117,VinFast,Herio Green,Herio Green AT,2025.0,New,0.0,False,MPV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Vinfast Kim Giang,2026-06-22,bonbanh.com,670000000.0
118,VinFast,VF8,VF8 Plus AWD,2022.0,Used,33000.0,False,SUV,6.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Xám,Hà Nội,Auto 199,2026-06-22,bonbanh.com,1199000000.0
119,VinFast,VF9,VF9 Plus 6S,2026.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Vinfast Newway Trường Chinh,2026-06-22,bonbanh.com,422000000.0
120,VinFast,VF6,VF6 Plus,2025.0,Used,10000.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Vàng,Hà Nội,Boss Car,2026-06-22,bonbanh.com,269000000.0
121,VinFast,VF9,VF9 Plus 7S,2026.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,-,Hà Nội,Vinfast Đại Nam - Phúc Thọ,2026-06-22,bonbanh.com,590000000.0
122,VinFast,VF5,VF5 Plus,2025.0,Used,9000.0,False,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Bạc,Hà Nội,Mr Sơn,2026-06-22,bonbanh.com,695000000.0
123,VinFast,VF3,VF3 Plus,2024.0,Used,12000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đỏ,Hà Nội,GF Green Future 269,2026-06-22,bonbanh.com,630000000.0
124,VinFast,VF3,VF3 Plus,2024.0,Used,10000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Khoa Trung Thực,2026-06-22,bonbanh.com,740000000.0
125,VinFast,VF8,VF8 Eco AWD,2023.0,Used,70000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Bảo Sơn Auto,2026-06-22,bonbanh.com,375000000.0
126,VinFast,VF8,VF8 Plus AWD,2023.0,New,26000.0,False,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Xanh,Hà Nội,Vinfast Tràng An Đống Đa,2026-06-22,bonbanh.com,615000000.0
127,VinFast,VF3,VF3 Plus,2025.0,New,0.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Đỏ,Hà Nội,Vinfast Minh Đạo - Nguyễn Trãi,2026-06-22,bonbanh.com,260000000.0
128,VinFast,VF9,VF9 Eco,2026.0,Used,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Xám,Hà Nội,My Car,2026-06-22,bonbanh.com,375000000.0
129,VinFast,VF3,VF3 Plus,2025.0,Used,40000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Quỳnh Phụ Thái Bình,Chợ ô tô Thành Phát,2026-06-22,bonbanh.com,460000000.0
130,VinFast,Limo Green,Limo Green AT,2025.0,Used,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Xám,Hà Nội,Time Cars Auto,2026-06-22,bonbanh.com,415000000.0
131,VinFast,VF3,VF3 Plus,2025.0,Used,12000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đen,Tp Tân An Long An,Hyundai Long An - Used Car,2026-06-22,bonbanh.com,650000000.0
132,VinFast,VF8,VF8 Plus AWD,2023.0,Used,62000.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Đỏ,Hà Nội,Trần Việt,2026-06-22,bonbanh.com,235000000.0
133,VinFast,VF9,VF9 Plus 7S,2026.0,New,0.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Trắng,Hà Nội,Vinfast Thăng Long,2026-06-22,bonbanh.com,245000000.0
134,VinFast,Limo Green,Limo Green AT,2025.0,Used,30000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đỏ,Hà Nội,Khánh Vũ,2026-06-22,bonbanh.com,730000000.0
135,VinFast,VF8,VF8 Eco AWD,2023.0,New,33000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,-,Hà Nội,Vinfast Đại Nam - Phúc Thọ,2026-06-22,bonbanh.com,436000000.0
136,VinFast,VF8,VF8 Eco AWD,2024.0,New,24070.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Đỏ,Hà Nội,Ms Hoa,2026-06-22,bonbanh.com,302000000.0
137,VinFast,VF3,VF3 Plus,2025.0,New,0.0,False,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đen,Hà Nội,Vinfast Tràng An Lê Văn Lương,2026-06-22,bonbanh.com,615000000.0
138,VinFast,VF9,VF9 Plus 7S,2024.0,New,21000.0,False,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Vàng,P Trung Mỹ Tây TP HCM,Vinfast An Sương,2026-06-22,bonbanh.com,670000000.0
139,VinFast,VF8,VF8 Plus AWD,2023.0,New,48506.0,False,SUV,7.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,Hà Nội,Vinfast Caron Sóc Sơn,2026-06-22,bonbanh.com,1699000000.0
140,Bestune,Xiaoma,Bestune Xiaoma,2026.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Xám,Hà Nội,VinFast Phạm Văn Đồng,2026-06-22,bonbanh.com,460000000.0
141,VinFast,VF9,VF9 Plus 7S,2025.0,New,0.0,False,MPV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Vinfast Thường Tín,2026-06-22,bonbanh.com,705000000.0
142,VinFast,VF8,VF8 Eco AWD,2023.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Vinfast Caron Giải Phóng,2026-06-22,bonbanh.com,810000000.0
143,VinFast,VF6,VF6 Plus,2025.0,New,13000.0,False,SUV,7.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,Hà Nội,Vinfast Newway Hoài Đức,2026-06-22,bonbanh.com,1380000000.0
144,VinFast,VF8,VF8 Eco AWD,2023.0,New,35000.0,False,MPV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Xanh,Hà Nội,Vinfast Ngọc Hồi,2026-06-22,bonbanh.com,679000000.0
145,VinFast,VF9,VF9 Plus 7S,2026.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Vinfast Tràng An Hà Đông,2026-06-22,bonbanh.com,849000000.0
146,VinFast,VF3,VF3 Plus,2025.0,New,13000.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Xám,Hà Nội,My Car,2026-06-22,bonbanh.com,235000000.0
147,VinFast,VF5,VF5 Plus,2025.0,Used,13000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,Hà Nội,GF Ngọc Hồi,2026-06-22,bonbanh.com,530000000.0
148,VinFast,VF9,VF9 Eco,2026.0,New,0.0,False,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Xanh,Phường Quảng Thành Thanh Hóa,VinFast Thanh Hóa,2026-06-22,bonbanh.com,660000000.0
149,VinFast,VF7,VF7 Plus AWD,2025.0,Used,13000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Xanh,Ninh Bình,Showroom GF Ninh Bình,2026-06-22,bonbanh.com,699000000.0
150,VinFast,VF3,VF3 Plus,2025.0,New,5.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Trắng,Hóc Môn TP HCM,Vinfast Hóc Môn,2026-06-22,bonbanh.com,264000000.0
151,VinFast,VF3,VF3 Plus,2025.0,Used,52000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,Hà Nội,Bcar Hà Nội - Vương Quốc Gầm Cao,2026-06-22,bonbanh.com,710000000.0
152,VinFast,VF8,VF8 Eco AWD,2023.0,New,56000.0,False,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đen,Hà Nội,VinFast Smart City,2026-06-22,bonbanh.com,629000000.0
153,VinFast,VF8,VF8 Eco AWD,2023.0,New,38000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,Hà Nội,VinFast Smart City,2026-06-22,bonbanh.com,995000000.0
154,VinFast,VF5,VF5 Plus,2025.0,New,50000.0,True,SUV,4.0,5.0,AWD - 4 bánh toàn thời gian,Nhập khẩu,Xám,Hà Nội,Mercedes-Benz Haxaco Hà Nội,2026-06-22,bonbanh.com,7990000000.0
155,VinFast,VF6,VF6 Plus,2025.0,New,0.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Hồng,Hà Nội,Vinfast Đại Nam - Phúc Thọ,2026-06-22,bonbanh.com,268000000.0
156,VinFast,Limo Green,Limo Green AT,2025.0,Used,11000.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Hồng,Hà Nội,GF Phương Đông - Bát Tràng,2026-06-22,bonbanh.com,230000000.0
157,VinFast,VF6,VF6 Plus,2024.0,New,37000.0,False,SUV,7.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,Quận 7 TP HCM,VinFast Phan Trọng Tuệ Quận 7,2026-06-22,bonbanh.com,1410000000.0
158,VinFast,VF8,VF8 Eco,2026.0,New,0.0,False,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Hà Nội,Vinfast HTA Văn Phú,2026-06-22,bonbanh.com,634000000.0
159,VinFast,VF6,VF6 Plus,2025.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Vinfast An Khánh,2026-06-22,bonbanh.com,439000000.0
160,VinFast,VF8,VF8 S,2024.0,Used,5.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đen,Hà Nội,Auto 266,2026-06-22,bonbanh.com,640000000.0
161,VinFast,VF3,VF3 Plus,2026.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Vinfast Times City,2026-06-22,bonbanh.com,659000000.0
162,VinFast,VF3,VF3 Plus,2025.0,Used,2000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Xám,Hà Nội,My Car,2026-06-22,bonbanh.com,429000000.0
163,VinFast,VF5,VF5 Plus,2024.0,New,0.0,False,MPV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Hà Nội,Vinfast Kim Giang,2026-06-22,bonbanh.com,670000000.0
164,VinFast,VF9,VF9 Plus 6S,2024.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Xám,Hà Nội,Vinfast Tràng An Đống Đa,2026-06-22,bonbanh.com,640000000.0
165,VinFast,VF5,VF5 Plus,2025.0,New,33000.0,True,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Xám,Hà Nội,Vinfast Minh Đạo - Nguyễn Trãi,2026-06-22,bonbanh.com,439000000.0
166,VinFast,VF5,VF5 Plus,2025.0,Used,25000.0,True,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Mr Việt,2026-06-22,bonbanh.com,440000000.0
167,VinFast,Limo Green,Limo Green AT,2026.0,New,0.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Đỏ,KCN Cát Lái TP HCM,Vinfast Minh Thanh Thủ Đức,2026-06-22,bonbanh.com,270000000.0
168,VinFast,VF5,VF5 Plus,2025.0,Used,36000.0,True,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Bạc,Hà Nội,HSA Auto - Chuyên Xe Lướt,2026-06-22,bonbanh.com,675000000.0
169,VinFast,VF9,VF9 Plus 7S,2025.0,New,7000.0,True,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Xanh,Hà Nội,My Car,2026-06-22,bonbanh.com,255000000.0
170,VinFast,VF8,VF8 Plus AWD,2023.0,Used,39783.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đỏ,627 Mê Linh - Khai Quang - Vĩnh Yên Vĩnh Phúc,Zin Auto,2026-06-22,bonbanh.com,815000000.0
171,VinFast,VF8,VF8 Plus AWD,2022.0,Used,54000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,phường Nông Trang Phú Thọ,GF Phú Thọ,2026-06-22,bonbanh.com,990000000.0
172,VinFast,Minio Green,Minio Green AT,2025.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Tp.Thủ Đức TP HCM,Vinfast Đông Sài Gòn,2026-06-22,bonbanh.com,422000000.0
173,VinFast,VF8,VF8 Eco,2026.0,Used,0.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,Hà Nội,Thăng Long Car,2026-06-22,bonbanh.com,710000000.0
174,VinFast,VF8,VF8 Plus AWD,2023.0,Used,47000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,Hà Nội,Ô Tô Thủ Đô,2026-06-22,bonbanh.com,690000000.0
175,VinFast,Limo Green,Limo Green AT,2025.0,New,0.0,False,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Bạc,Hà Nội,Vinfast HTA Hai Bà Trưng,2026-06-22,bonbanh.com,645000000.0
176,Mercedes-Benz,EQB,EQB 250,2023.0,New,0.0,False,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Quốc lộ 17 - Phố Mới Công Hà - Hà Mãn - Thuận Thành Bắc Ninh,Salon Ô tô Vững Giang,2026-06-22,bonbanh.com,749000000.0
177,VinFast,VF5,VF5 Plus,2024.0,Used,66000.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Xanh,Hà Nội,GF Vincom Long Biên,2026-06-22,bonbanh.com,232000000.0
178,VinFast,VF3,VF3 Plus,2025.0,Used,75000.0,False,SUV,6.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,Hà Nội,Nguyễn Tiến Thọ,2026-06-22,bonbanh.com,970000000.0
179,VinFast,VF9,VF9 Plus 7S,2025.0,Used,7000.0,True,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,GF Vinfast Smart City,2026-06-22,bonbanh.com,789000000.0
180,VinFast,VF9,VF9 Plus 7S,2026.0,New,2000.0,False,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Hà Nội,Nguyễn Lý,2026-06-22,bonbanh.com,600000000.0
181,VinFast,VF6,VF6 Eco,2026.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Xanh,Hà Nội,Hiền Phạm,2026-06-22,bonbanh.com,445000000.0
182,VinFast,VF3,VF3 Plus,2023.0,Used,0.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,Hà Nội,Trung Tâm Mua Bán Trao Đổi Xe Cũ Phan Trọng Tuệ,2026-06-22,bonbanh.com,650000000.0
183,VinFast,VF9,VF9 Plus 7S,2025.0,Used,8000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Nguyen Quoc cuong,2026-06-22,bonbanh.com,412000000.0
184,VinFast,VF3,VF3 Plus,2026.0,New,5.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Khánh Vũ,2026-06-22,bonbanh.com,648000000.0
185,VinFast,VF3,VF3 Plus,2026.0,New,0.0,False,SUV,4.0,5.0,AWD - 4 bánh toàn thời gian,Nhập khẩu,Đen,Hà Nội,Quang,2026-06-22,bonbanh.com,7740000000.0
186,VinFast,VF8,VF8 Eco AWD,2025.0,Used,20000.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Đỏ,Hà Nội,Boss Car,2026-06-22,bonbanh.com,255000000.0
187,VinFast,VF8,VF8 Plus AWD,2024.0,Used,69000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,KCS 86 Auto,2026-06-22,bonbanh.com,625000000.0
188,VinFast,VF8,VF8 Eco,2025.0,Used,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Xám,An Khánh TP HCM,Careo Auto,2026-06-22,bonbanh.com,605000000.0
189,VinFast,VF3,VF3 Plus,2026.0,New,5.0,False,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Bạc,Hà Nội,Vinfast Tràng An Lê Văn Lương,2026-06-22,bonbanh.com,615000000.0
190,VinFast,Limo Green,Limo Green AT,2023.0,Used,55000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đen,Hà Nội,Nhất Tín Auto,2026-06-22,bonbanh.com,820000000.0
191,VinFast,VF9,VF9 Plus 7S,2025.0,Used,17000.0,False,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Bạc,Hà Nội,Biển Đông Auto Hà Nội,2026-06-22,bonbanh.com,679000000.0
192,VinFast,VF8,VF8 Plus AWD,2024.0,Used,72000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Nhập khẩu,Xanh,Hà Nội,H3T Auto,2026-06-22,bonbanh.com,3889000000.0
193,VinFast,VF8,VF8 S,2023.0,Used,20.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Xanh,Hà Nội,My Car,2026-06-22,bonbanh.com,359000000.0
194,VinFast,VF5,VF5 Plus,2026.0,New,40000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Vinfast Caron Giải Phóng,2026-06-22,bonbanh.com,430000000.0
195,VinFast,VF8,VF8 S,2024.0,New,15.0,True,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Vàng,Hà Nội,Vinfast Ngọc Hồi,2026-06-22,bonbanh.com,629000000.0
196,VinFast,Limo Green,Limo Green AT,2025.0,New,0.0,True,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Vinfast Long Biên,2026-06-22,bonbanh.com,637000000.0
197,VinFast,VF3,VF3 Plus,2026.0,Used,28000.0,True,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Xanh,Quan Triều Thái Nguyên,Hồng Phương Auto,2026-06-22,bonbanh.com,435000000.0
198,VinFast,VF7,VF7 S,2024.0,New,0.0,True,MPV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Nâu,Hà Nội,Vinfast Kim Giang,2026-06-22,bonbanh.com,670000000.0
199,VinFast,VF8,VF8 Plus AWD,2023.0,Used,6800.0,True,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Trung Thực,2026-06-22,bonbanh.com,750000000.0
200,VinFast,VF5,VF5 Plus,2025.0,New,0.0,True,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Hà Nội,Vinfast Newway Trường Chinh,2026-06-22,bonbanh.com,422000000.0
201,VinFast,VF3,VF3 Plus,2025.0,Used,42000.0,True,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Xanh,Hà Nội,GF Green Future 269,2026-06-22,bonbanh.com,610000000.0
202,VinFast,VF8,VF8 Eco,2026.0,Used,40000.0,True,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Xanh,Hà Nội,Vũ Phúc,2026-06-22,bonbanh.com,620000000.0
203,VinFast,VF8,VF8 Eco AWD,2023.0,Used,20000.0,True,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,Hà Nội,Auto 199,2026-06-22,bonbanh.com,775000000.0
204,VinFast,Limo Green,Limo Green AT,2025.0,New,0.0,True,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Nhiều màu,Hà Nội,VinFast Smart City,2026-06-22,bonbanh.com,773000000.0
205,VinFast,VF9,VF9 Eco,2026.0,Used,46000.0,True,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đen,Hà Nội,GF Thường Tín,2026-06-22,bonbanh.com,659000000.0
206,VinFast,VF8,VF8 Plus AWD,2023.0,New,44523.0,True,MPV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Bùi Nam,2026-06-22,bonbanh.com,704000000.0
207,VinFast,VF MPV,VF MPV 7,2026.0,Used,46000.0,True,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Trắng,Hà Nội,Trần Việt,2026-06-22,bonbanh.com,715000000.0
208,VinFast,VF3,VF3 Plus,2025.0,Used,40000.0,True,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Xanh,Hà Nội,Auto 266,2026-06-22,bonbanh.com,620000000.0
209,VinFast,VF8,VF8 Eco,2025.0,New,0.0,True,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Xám,Hà Nội,Vinfast An Khánh,2026-06-22,bonbanh.com,439000000.0
210,VinFast,VF8,VF8 Eco AWD,2023.0,New,37000.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hà Nội,Vinfast Caron Giải Phóng,2026-06-22,bonbanh.com,589000000.0
211,VinFast,VF8,VF8 Eco AWD,2023.0,New,31000.0,False,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Hà Nội,Hiền Phạm,2026-06-22,bonbanh.com,650000000.0
212,VinFast,VF8,VF8 Eco,2026.0,New,0.0,False,MPV,2.0,3.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Hà Nội,Vinfast Newway Hoài Đức,2026-06-22,bonbanh.com,250000000.0
213,VinFast,VF9,VF9 Plus 7S,2024.0,New,0.0,False,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Xanh,Hà Nội,Vinfast Tràng An Đống Đa,2026-06-22,bonbanh.com,615000000.0
214,BYD,Han,Han EV,2025.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Hà Nội,Vinfast Minh Đạo - Nguyễn Trãi,2026-06-22,bonbanh.com,620000000.0
215,VinFast,VF3,VF3 Plus,2026.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Trắng,Hóc Môn TP HCM,Vinfast Hóc Môn,2026-06-22,bonbanh.com,628000000.0
216,VinFast,VF3,VF3 Plus,2025.0,New,0.0,False,Hatchback,4.0,3.0,FWD - Dẫn động cầu trước,Nhập khẩu,Vàng,Hà Nội,MINI Hà Nội,2026-06-22,bonbanh.com,2199000000.0
217,VinFast,VF8,VF8 Plus AWD,2022.0,New,30000.0,False,MPV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Hà Nội,Vinfast Kim Giang,2026-06-22,bonbanh.com,670000000.0
218,VinFast,VF3,VF3 Plus,2026.0,Used,57000.0,False,SUV,5.0,5.0,AWD - 4 bánh toàn thời gian,Lắp ráp trong nước,Đen,Hà Nội,Trung Thực,2026-06-22,bonbanh.com,715000000.0
219,VinFast,VF3,VF3 Plus,2026.0,New,0.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Xám,Hà Nội,Vinfast Lê Trọng Tấn,2026-06-22,bonbanh.com,250000000.0
220,VinFast,VF7,VF7 Eco,2025.0,Used,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Xanh,Hà Nội,My Car,2026-06-22,bonbanh.com,359000000.0
221,VinFast,VF8,VF8 Plus AWD,2023.0,New,0.0,False,SUV,5.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Nhiều màu,Hà Nội,VinFast Smart City,2026-06-22,bonbanh.com,599000000.0
222,VinFast,VF5,VF5 Plus,2025.0,New,0.0,False,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Đỏ,Phường Quảng Thành Thanh Hóa,VinFast Thanh Hóa,2026-06-22,bonbanh.com,660000000.0
223,VinFast,VF6,VF6 Plus,2025.0,New,20000.0,False,Hatchback,4.0,3.0,RFD - Dẫn động cầu sau,Lắp ráp trong nước,Trắng,Hà Nội,VinFast Phạm Văn Đồng,2026-06-22,bonbanh.com,260000000.0
224,VinFast,VF8,VF8 Plus AWD,2023.0,New,53000.0,False,SUV,7.0,5.0,FWD - Dẫn động cầu trước,Lắp ráp trong nước,Xanh,Hà Nội,Vinfast Tràng An Lê Văn Lương,2026-06-22,bonbanh.com,615000000.0
